Server1: CPU=32.90, Memory=67.06, Latency=79.48
Server2: CPU=7.58, Memory=33.37, Latency=88.02
Server3: CPU=20.18, Memory=2.39, Latency=44.12
Server4: CPU=29.96, Memory=36.55, Latency=13.76
Server5: CPU=84.40, Memory=42.72, Latency=32.65
Server1: CPU=80.46, Memory=53.10, Latency=35.09
Server2: CPU=4.97, Memory=59.20, Latency=63.30
Server3: CPU=83.26, Memory=35.44, Latency=1.32
Server4: CPU=63.20, Memory=44.03, Latency=31.20
Server5: CPU=27.06, Memory=87.86, Latency=53.26
Server1: CPU=20.49, Memory=43.01, Latency=48.34
Server2: CPU=23.72, Memory=49.32, Latency=84.82
Server3: CPU=39.04, Memory=9.00, Latency=75.81
Server4: CPU=5.70, Memory=83.32, Latency=33.12
Server5: CPU=74.66, Memory=92.16, Latency=14.97
Server1: CPU=53.46, Memory=59.43, Latency=36.95
Server2: CPU=22.32, Memory=11.03, Latency=69.67
Server3: CPU=47.20, Memory=5.09, Latency=76.29
Server4: CPU=11.61, Memory=80.71, Latency=72.88
Server5: CPU=96.89, Memory=78.35, Latency=31.83
Server1: CPU=98.80, Memory=45.17, Latency=32.38
Server2: CPU=54.63, Memory=74.43, Latency=68.69
Server3: CPU=67.23, Memory=80.60, Latency=73.45
Server4: CPU=6.13, Memory=77.96, Latency=61.24
Server5: CPU=20.35, Memory=42.32, Latency=60.84
Server1: CPU=41.34, Memory=78.08, Latency=41.33
Server2: CPU=31.35, Memory=48.08, Latency=13.63
Server3: CPU=14.56, Memory=96.72, Latency=63.06
Server4: CPU=74.41, Memory=51.93, Latency=44.25
Server5: CPU=29.67, Memory=9.65, Latency=68.69
Server1: CPU=9.87, Memory=36.53, Latency=1.05
Server2: CPU=97.63, Memory=72.75, Latency=9.32
Server3: CPU=24.62, Memory=87.18, Latency=81.36
Server4: CPU=37.94, Memory=51.96, Latency=49.63
Server5: CPU=53.78, Memory=63.52, Latency=13.06
Server1: CPU=40.24, Memory=10.88, Latency=51.06
Server2: CPU=85.24, Memory=38.43, Latency=94.92
Server3: CPU=76.92, Memory=43.13, Latency=44.63
Server4: CPU=97.95, Memory=68.23, Latency=3.18
Server5: CPU=3.38, Memory=74.54, Latency=40.73
Server1: CPU=22.90, Memory=11.78, Latency=41.66
Server2: CPU=95.66, Memory=69.60, Latency=75.43
Server3: CPU=74.73, Memory=52.40, Latency=56.56
Server4: CPU=29.32, Memory=93.57, Latency=13.25
Server5: CPU=55.57, Memory=49.73, Latency=94.19
Server1: CPU=79.62, Memory=33.64, Latency=45.27
Server2: CPU=23.65, Memory=64.63, Latency=29.45
Server3: CPU=29.88, Memory=13.38, Latency=76.30
Server4: CPU=80.07, Memory=48.89, Latency=83.97
Server5: CPU=77.44, Memory=32.28, Latency=50.25
Server1: CPU=9.15, Memory=63.67, Latency=24.43
Server2: CPU=67.47, Memory=79.90, Latency=39.58
Server3: CPU=4.50, Memory=8.22, Latency=41.26
Server4: CPU=14.14, Memory=57.97, Latency=23.10
Server5: CPU=83.60, Memory=81.55, Latency=55.18
Server1: CPU=62.78, Memory=57.80, Latency=1.05
Server2: CPU=91.94, Memory=18.57, Latency=49.60
Server3: CPU=40.47, Memory=89.54, Latency=81.31
Server4: CPU=92.06, Memory=2.01, Latency=40.61
Server5: CPU=46.67, Memory=17.19, Latency=6.04
Server1: CPU=35.91, Memory=41.08, Latency=47.88
Server2: CPU=68.88, Memory=83.69, Latency=41.80
Server3: CPU=9.35, Memory=73.92, Latency=38.19
Server4: CPU=17.12, Memory=95.92, Latency=2.06
Server5: CPU=86.55, Memory=18.25, Latency=63.11
Server1: CPU=56.79, Memory=4.69, Latency=13.12
Server2: CPU=27.99, Memory=92.31, Latency=81.70
Server3: CPU=64.15, Memory=50.98, Latency=28.73
Server4: CPU=29.48, Memory=17.00, Latency=41.78
Server5: CPU=17.63, Memory=40.22, Latency=85.31
Server1: CPU=78.28, Memory=2.99, Latency=27.18
Server2: CPU=87.78, Memory=53.24, Latency=8.35
Server3: CPU=86.52, Memory=18.04, Latency=66.09
Server4: CPU=68.77, Memory=47.30, Latency=5.41
Server5: CPU=58.85, Memory=18.22, Latency=34.92
Server1: CPU=55.10, Memory=54.69, Latency=37.36
Server2: CPU=59.06, Memory=40.13, Latency=95.06
Server3: CPU=64.41, Memory=51.73, Latency=53.99
Server4: CPU=87.13, Memory=72.97, Latency=22.76
Server5: CPU=23.17, Memory=67.22, Latency=24.26
Server1: CPU=71.17, Memory=21.58, Latency=57.71
Server2: CPU=8.67, Memory=88.67, Latency=25.18
Server3: CPU=45.12, Memory=1.73, Latency=18.76
Server4: CPU=94.37, Memory=35.25, Latency=72.80
Server5: CPU=89.47, Memory=74.27, Latency=47.61
Server1: CPU=83.15, Memory=33.30, Latency=22.24
Server2: CPU=51.37, Memory=27.11, Latency=88.60
Server3: CPU=37.47, Memory=71.96, Latency=26.22
Server4: CPU=69.15, Memory=15.23, Latency=70.58
Server5: CPU=79.17, Memory=83.51, Latency=29.60
Server1: CPU=56.00, Memory=65.53, Latency=89.54
Server2: CPU=45.84, Memory=30.49, Latency=47.67
Server3: CPU=2.43, Memory=16.80, Latency=94.65
Server4: CPU=33.80, Memory=9.58, Latency=34.51
Server5: CPU=87.62, Memory=57.09, Latency=28.48
Server1: CPU=88.38, Memory=59.97, Latency=50.82
Server2: CPU=28.58, Memory=83.14, Latency=0.05
Server3: CPU=2.77, Memory=26.70, Latency=99.32
Server4: CPU=12.74, Memory=53.50, Latency=57.10
Server5: CPU=37.23, Memory=79.65, Latency=62.56
Server1: CPU=11.72, Memory=71.14, Latency=13.70
Server2: CPU=4.18, Memory=44.13, Latency=54.66
Server3: CPU=57.83, Memory=69.98, Latency=31.43
Server4: CPU=60.71, Memory=67.39, Latency=49.72
Server5: CPU=92.34, Memory=9.61, Latency=59.03
Server1: CPU=33.52, Memory=67.02, Latency=37.69
Server2: CPU=4.99, Memory=28.54, Latency=74.22
Server3: CPU=85.14, Memory=0.92, Latency=11.95
Server4: CPU=74.77, Memory=36.90, Latency=38.02
Server5: CPU=47.81, Memory=87.11, Latency=33.05
Server1: CPU=65.64, Memory=80.31, Latency=19.94
Server2: CPU=76.46, Memory=39.33, Latency=78.26
Server3: CPU=9.90, Memory=4.33, Latency=11.07
Server4: CPU=46.46, Memory=78.28, Latency=57.78
Server5: CPU=33.25, Memory=38.58, Latency=49.33
Server1: CPU=78.94, Memory=16.40, Latency=2.80
Server2: CPU=5.38, Memory=88.46, Latency=1.31
Server3: CPU=66.99, Memory=88.80, Latency=48.27
Server4: CPU=81.04, Memory=23.11, Latency=99.42
Server5: CPU=93.92, Memory=35.35, Latency=1.98
Server1: CPU=77.59, Memory=28.87, Latency=20.99
Server2: CPU=39.11, Memory=7.52, Latency=9.14
Server3: CPU=94.57, Memory=19.66, Latency=23.34
Server4: CPU=10.95, Memory=32.01, Latency=56.62
Server5: CPU=51.33, Memory=66.07, Latency=48.17
Server1: CPU=25.97, Memory=79.89, Latency=90.14
Server2: CPU=1.46, Memory=46.87, Latency=48.16
Server3: CPU=95.90, Memory=2.82, Latency=44.03
Server4: CPU=48.69, Memory=24.51, Latency=23.31
Server5: CPU=19.35, Memory=44.86, Latency=53.84
Server1: CPU=82.60, Memory=13.07, Latency=42.20
Server2: CPU=53.01, Memory=2.38, Latency=20.82
Server3: CPU=70.12, Memory=38.09, Latency=82.72
Server4: CPU=42.01, Memory=26.48, Latency=79.19
Server5: CPU=32.26, Memory=37.76, Latency=51.72
Server1: CPU=20.18, Memory=85.46, Latency=62.73
Server2: CPU=82.86, Memory=10.60, Latency=37.87
Server3: CPU=49.41, Memory=74.74, Latency=64.25
Server4: CPU=31.09, Memory=65.55, Latency=65.43
Server5: CPU=53.41, Memory=23.21, Latency=36.00
Server1: CPU=6.22, Memory=19.38, Latency=87.89
Server2: CPU=18.61, Memory=72.56, Latency=29.93
Server3: CPU=94.88, Memory=50.66, Latency=21.54
Server4: CPU=42.95, Memory=38.86, Latency=36.93
Server5: CPU=64.29, Memory=41.44, Latency=99.51
Server1: CPU=33.48, Memory=76.83, Latency=89.73
Server2: CPU=35.50, Memory=92.37, Latency=81.98
Server3: CPU=23.46, Memory=37.90, Latency=71.37
Server4: CPU=96.41, Memory=26.35, Latency=94.27
Server5: CPU=80.48, Memory=52.12, Latency=65.78
Server1: CPU=64.31, Memory=96.42, Latency=4.71
Server2: CPU=44.70, Memory=65.89, Latency=7.02
Server3: CPU=43.27, Memory=69.60, Latency=64.19
Server4: CPU=16.88, Memory=66.37, Latency=15.42
Server5: CPU=47.23, Memory=16.69, Latency=53.34
Server1: CPU=73.37, Memory=44.28, Latency=35.91
Server2: CPU=49.62, Memory=93.51, Latency=96.08
Server3: CPU=50.05, Memory=20.12, Latency=96.66
Server4: CPU=83.36, Memory=14.29, Latency=57.22
Server5: CPU=31.72, Memory=51.51, Latency=84.77
Server1: CPU=90.93, Memory=95.58, Latency=33.33
Server2: CPU=75.76, Memory=14.52, Latency=83.14
Server3: CPU=64.02, Memory=40.71, Latency=82.74
Server4: CPU=89.17, Memory=3.14, Latency=58.46
Server5: CPU=61.84, Memory=41.05, Latency=26.55
Server1: CPU=51.81, Memory=10.57, Latency=1.27
Server2: CPU=28.31, Memory=65.21, Latency=49.59
Server3: CPU=42.36, Memory=77.10, Latency=80.66
Server4: CPU=33.11, Memory=63.14, Latency=4.52
Server5: CPU=56.48, Memory=71.06, Latency=85.04
Server1: CPU=64.15, Memory=32.30, Latency=62.59
Server2: CPU=39.67, Memory=88.74, Latency=55.44
Server3: CPU=92.54, Memory=35.09, Latency=90.74
Server4: CPU=48.91, Memory=11.33, Latency=67.00
Server5: CPU=96.54, Memory=59.02, Latency=65.61
Server1: CPU=23.14, Memory=78.28, Latency=92.17
Server2: CPU=72.22, Memory=14.64, Latency=48.94
Server3: CPU=74.34, Memory=31.27, Latency=56.38
Server4: CPU=16.09, Memory=44.65, Latency=55.23
Server5: CPU=9.72, Memory=47.44, Latency=24.40
Server1: CPU=50.81, Memory=95.99, Latency=87.80
Server2: CPU=87.20, Memory=27.52, Latency=86.44
Server3: CPU=80.67, Memory=92.39, Latency=23.07
Server4: CPU=75.58, Memory=90.42, Latency=33.69
Server5: CPU=29.08, Memory=48.62, Latency=91.19
Server1: CPU=90.61, Memory=9.61, Latency=84.09
Server2: CPU=3.46, Memory=14.99, Latency=5.22
Server3: CPU=72.40, Memory=0.42, Latency=85.34
Server4: CPU=61.59, Memory=10.69, Latency=14.12
Server5: CPU=79.52, Memory=88.66, Latency=73.66
Server1: CPU=0.73, Memory=58.59, Latency=91.39
Server2: CPU=37.56, Memory=54.40, Latency=17.87
Server3: CPU=28.55, Memory=68.38, Latency=45.72
Server4: CPU=77.01, Memory=60.10, Latency=91.96
Server5: CPU=94.80, Memory=7.95, Latency=93.81
Server1: CPU=71.26, Memory=67.50, Latency=59.14
Server2: CPU=35.91, Memory=2.00, Latency=67.16
Server3: CPU=72.24, Memory=48.70, Latency=51.98
Server4: CPU=30.80, Memory=2.74, Latency=18.74
Server5: CPU=11.78, Memory=29.00, Latency=50.43
Server1: CPU=43.32, Memory=94.92, Latency=11.33
Server2: CPU=77.04, Memory=49.92, Latency=24.01
Server3: CPU=35.80, Memory=38.79, Latency=73.86
Server4: CPU=66.26, Memory=69.82, Latency=89.78
Server5: CPU=32.40, Memory=36.26, Latency=52.74
Server1: CPU=18.44, Memory=50.38, Latency=67.08
Server2: CPU=65.65, Memory=63.65, Latency=11.85
Server3: CPU=61.71, Memory=62.58, Latency=19.97
Server4: CPU=35.07, Memory=75.83, Latency=79.42
Server5: CPU=81.96, Memory=94.04, Latency=50.57
Server1: CPU=51.41, Memory=96.43, Latency=38.81
Server2: CPU=8.87, Memory=38.48, Latency=88.44
Server3: CPU=98.86, Memory=53.05, Latency=78.71
Server4: CPU=2.20, Memory=89.09, Latency=52.43
Server5: CPU=64.51, Memory=50.68, Latency=76.51
Server1: CPU=89.98, Memory=63.60, Latency=99.83
Server2: CPU=6.96, Memory=44.62, Latency=87.49
Server3: CPU=22.15, Memory=36.03, Latency=22.05
Server4: CPU=43.71, Memory=42.22, Latency=56.06
Server5: CPU=10.94, Memory=94.98, Latency=62.62
Server1: CPU=61.77, Memory=33.76, Latency=88.44
Server2: CPU=2.29, Memory=51.55, Latency=81.85
Server3: CPU=10.99, Memory=1.49, Latency=18.00
Server4: CPU=72.93, Memory=73.23, Latency=47.59
Server5: CPU=41.90, Memory=45.83, Latency=23.53
Server1: CPU=54.12, Memory=67.26, Latency=12.04
Server2: CPU=46.43, Memory=81.92, Latency=1.24
Server3: CPU=16.62, Memory=4.97, Latency=25.62
Server4: CPU=52.66, Memory=22.11, Latency=45.43
Server5: CPU=1.34, Memory=95.51, Latency=17.92
Server1: CPU=94.42, Memory=62.14, Latency=19.61
Server2: CPU=75.46, Memory=43.78, Latency=36.80
Server3: CPU=9.88, Memory=14.27, Latency=36.15
Server4: CPU=34.17, Memory=77.33, Latency=18.09
Server5: CPU=35.79, Memory=80.70, Latency=50.70
Server1: CPU=10.34, Memory=53.54, Latency=58.93
Server2: CPU=98.00, Memory=97.64, Latency=12.42
Server3: CPU=26.23, Memory=43.75, Latency=11.50
Server4: CPU=83.84, Memory=39.72, Latency=79.43
Server5: CPU=44.14, Memory=9.30, Latency=81.84
Server1: CPU=59.93, Memory=46.93, Latency=1.44
Server2: CPU=4.03, Memory=93.82, Latency=86.00
Server3: CPU=9.60, Memory=62.34, Latency=80.96
Server4: CPU=69.35, Memory=0.64, Latency=29.12
Server5: CPU=82.59, Memory=32.96, Latency=18.13
Server1: CPU=45.57, Memory=17.88, Latency=0.34
Server2: CPU=73.39, Memory=14.57, Latency=91.31
Server3: CPU=97.93, Memory=77.61, Latency=58.99
Server4: CPU=81.69, Memory=16.67, Latency=46.24
Server5: CPU=86.39, Memory=65.36, Latency=59.30
Server1: CPU=93.64, Memory=8.36, Latency=3.74
Server2: CPU=2.35, Memory=89.15, Latency=59.36
Server3: CPU=98.58, Memory=32.02, Latency=63.89
Server4: CPU=48.57, Memory=6.83, Latency=83.86
Server5: CPU=42.01, Memory=56.56, Latency=11.74
Server1: CPU=27.68, Memory=19.56, Latency=57.80
Server2: CPU=66.53, Memory=91.19, Latency=29.49
Server3: CPU=9.96, Memory=62.84, Latency=8.41
Server4: CPU=12.55, Memory=1.63, Latency=27.23
Server5: CPU=12.30, Memory=59.95, Latency=90.71
Server1: CPU=16.19, Memory=65.01, Latency=6.35
Server2: CPU=98.11, Memory=62.23, Latency=33.54
Server3: CPU=29.16, Memory=43.13, Latency=22.20
Server4: CPU=74.08, Memory=53.93, Latency=20.35
Server5: CPU=92.44, Memory=83.61, Latency=74.43
Server1: CPU=21.21, Memory=84.87, Latency=14.42
Server2: CPU=70.85, Memory=97.82, Latency=3.16
Server3: CPU=23.61, Memory=49.95, Latency=51.34
Server4: CPU=18.85, Memory=47.72, Latency=36.74
Server5: CPU=2.77, Memory=23.23, Latency=50.88
Server1: CPU=16.57, Memory=21.22, Latency=63.86
Server2: CPU=56.10, Memory=97.79, Latency=68.72
Server3: CPU=37.80, Memory=78.00, Latency=32.26
Server4: CPU=17.18, Memory=70.72, Latency=37.04
Server5: CPU=91.01, Memory=80.48, Latency=32.87
Server1: CPU=83.87, Memory=58.22, Latency=99.84
Server2: CPU=6.36, Memory=98.14, Latency=26.93
Server3: CPU=68.84, Memory=8.16, Latency=96.31
Server4: CPU=17.94, Memory=77.89, Latency=1.96
Server5: CPU=53.59, Memory=40.15, Latency=79.03
Server1: CPU=79.23, Memory=92.51, Latency=17.24
Server2: CPU=88.59, Memory=73.09, Latency=46.33
Server3: CPU=89.65, Memory=64.66, Latency=79.37
Server4: CPU=13.93, Memory=63.97, Latency=19.26
Server5: CPU=98.60, Memory=85.01, Latency=22.03
Server1: CPU=50.87, Memory=79.80, Latency=28.93
Server2: CPU=21.12, Memory=12.07, Latency=42.43
Server3: CPU=9.00, Memory=13.82, Latency=59.05
Server4: CPU=76.46, Memory=4.88, Latency=90.69
Server5: CPU=65.12, Memory=71.92, Latency=0.41
Server1: CPU=2.60, Memory=18.68, Latency=9.49
Server2: CPU=21.25, Memory=50.70, Latency=67.60
Server3: CPU=51.15, Memory=87.55, Latency=41.55
Server4: CPU=16.62, Memory=6.31, Latency=80.54
Server5: CPU=92.36, Memory=32.07, Latency=12.77
Server1: CPU=8.60, Memory=37.39, Latency=59.23
Server2: CPU=64.31, Memory=98.44, Latency=29.89
Server3: CPU=11.51, Memory=36.89, Latency=30.00
Server4: CPU=56.42, Memory=47.76, Latency=14.31
Server5: CPU=80.03, Memory=80.17, Latency=14.39
Server1: CPU=90.50, Memory=38.39, Latency=8.29
Server2: CPU=92.32, Memory=30.63, Latency=13.67
Server3: CPU=34.44, Memory=55.19, Latency=5.99
Server4: CPU=50.48, Memory=42.46, Latency=14.93
Server5: CPU=78.85, Memory=39.03, Latency=69.39
Server1: CPU=3.73, Memory=2.24, Latency=9.85
Server2: CPU=17.03, Memory=16.94, Latency=17.40
Server3: CPU=71.19, Memory=69.91, Latency=20.87
Server4: CPU=76.76, Memory=64.82, Latency=24.65
Server5: CPU=11.25, Memory=93.72, Latency=87.15
Server1: CPU=3.22, Memory=72.47, Latency=65.41
Server2: CPU=98.06, Memory=52.40, Latency=19.58
Server3: CPU=43.64, Memory=90.99, Latency=76.42
Server4: CPU=21.96, Memory=79.57, Latency=44.05
Server5: CPU=34.62, Memory=29.61, Latency=65.98
Server1: CPU=89.16, Memory=16.15, Latency=19.94
Server2: CPU=34.98, Memory=90.67, Latency=82.22
Server3: CPU=89.29, Memory=15.65, Latency=83.95
Server4: CPU=67.45, Memory=18.46, Latency=33.96
Server5: CPU=88.82, Memory=51.99, Latency=95.75
Server1: CPU=69.54, Memory=98.18, Latency=53.25
Server2: CPU=78.19, Memory=97.52, Latency=79.11
Server3: CPU=2.44, Memory=72.83, Latency=86.55
Server4: CPU=13.64, Memory=64.37, Latency=23.94
Server5: CPU=93.84, Memory=49.22, Latency=31.44
Server1: CPU=98.87, Memory=97.23, Latency=25.53
Server2: CPU=72.36, Memory=76.02, Latency=30.52
Server3: CPU=93.17, Memory=44.89, Latency=51.17
Server4: CPU=43.24, Memory=42.53, Latency=87.64
Server5: CPU=95.49, Memory=89.02, Latency=16.48
Server1: CPU=91.09, Memory=17.72, Latency=57.57
Server2: CPU=89.38, Memory=10.03, Latency=6.12
Server3: CPU=4.70, Memory=56.52, Latency=20.63
Server4: CPU=51.36, Memory=1.69, Latency=93.42
Server5: CPU=44.18, Memory=80.88, Latency=21.25
Server1: CPU=11.95, Memory=56.47, Latency=66.91
Server2: CPU=0.46, Memory=61.88, Latency=76.83
Server3: CPU=6.07, Memory=72.74, Latency=0.66
Server4: CPU=84.16, Memory=6.59, Latency=41.04
Server5: CPU=81.42, Memory=38.55, Latency=60.67
Server1: CPU=71.93, Memory=90.20, Latency=96.73
Server2: CPU=24.24, Memory=26.54, Latency=96.67
Server3: CPU=96.86, Memory=74.12, Latency=8.43
Server4: CPU=69.78, Memory=54.24, Latency=63.45
Server5: CPU=0.71, Memory=49.38, Latency=53.25
Server1: CPU=2.69, Memory=94.62, Latency=87.06
Server2: CPU=37.00, Memory=50.00, Latency=36.23
Server3: CPU=15.49, Memory=64.42, Latency=18.86
Server4: CPU=53.32, Memory=76.03, Latency=40.29
Server5: CPU=19.34, Memory=51.73, Latency=89.15
Server1: CPU=19.66, Memory=86.18, Latency=35.05
Server2: CPU=74.25, Memory=49.44, Latency=19.48
Server3: CPU=75.08, Memory=59.95, Latency=5.30
Server4: CPU=3.20, Memory=76.77, Latency=38.88
Server5: CPU=41.23, Memory=53.57, Latency=68.20
Server1: CPU=27.21, Memory=94.50, Latency=38.79
Server2: CPU=99.20, Memory=86.84, Latency=61.79
Server3: CPU=41.78, Memory=50.56, Latency=55.86
Server4: CPU=51.02, Memory=8.38, Latency=39.88
Server5: CPU=11.68, Memory=17.89, Latency=34.90
Server1: CPU=59.80, Memory=60.47, Latency=15.99
Server2: CPU=1.06, Memory=99.71, Latency=6.30
Server3: CPU=25.20, Memory=46.80, Latency=83.01
Server4: CPU=3.98, Memory=74.27, Latency=25.02
Server5: CPU=98.50, Memory=40.60, Latency=40.21
Server1: CPU=36.01, Memory=16.78, Latency=22.64
Server2: CPU=90.00, Memory=64.00, Latency=60.30
Server3: CPU=67.75, Memory=27.92, Latency=91.42
Server4: CPU=39.23, Memory=13.34, Latency=25.71
Server5: CPU=62.24, Memory=74.23, Latency=57.88
Server1: CPU=42.25, Memory=2.16, Latency=2.25
Server2: CPU=44.65, Memory=84.37, Latency=80.59
Server3: CPU=1.39, Memory=83.12, Latency=20.96
Server4: CPU=16.82, Memory=77.15, Latency=78.02
Server5: CPU=39.07, Memory=91.33, Latency=23.79
Server1: CPU=2.77, Memory=22.29, Latency=21.98
Server2: CPU=11.87, Memory=10.38, Latency=39.52
Server3: CPU=4.24, Memory=55.70, Latency=22.40
Server4: CPU=55.04, Memory=95.23, Latency=83.05
Server5: CPU=74.47, Memory=9.98, Latency=41.52
Server1: CPU=63.43, Memory=25.72, Latency=79.20
Server2: CPU=12.70, Memory=51.07, Latency=58.24
Server3: CPU=78.05, Memory=4.22, Latency=63.97
Server4: CPU=3.13, Memory=78.94, Latency=16.17
Server5: CPU=51.34, Memory=29.68, Latency=98.71
Server1: CPU=97.57, Memory=98.43, Latency=25.65
Server2: CPU=35.14, Memory=69.88, Latency=79.93
Server3: CPU=78.33, Memory=63.11, Latency=8.02
Server4: CPU=0.78, Memory=38.13, Latency=49.10
Server5: CPU=62.11, Memory=56.95, Latency=9.93
Server1: CPU=6.65, Memory=49.37, Latency=7.72
Server2: CPU=70.56, Memory=94.67, Latency=31.55
Server3: CPU=75.59, Memory=55.35, Latency=55.55
Server4: CPU=20.70, Memory=80.40, Latency=91.34
Server5: CPU=0.59, Memory=23.62, Latency=70.31
Server1: CPU=80.35, Memory=76.70, Latency=43.56
Server2: CPU=33.51, Memory=51.24, Latency=90.05
Server3: CPU=6.79, Memory=62.21, Latency=7.26
Server4: CPU=19.95, Memory=71.16, Latency=92.75
Server5: CPU=91.99, Memory=29.41, Latency=3.93
Server1: CPU=64.83, Memory=85.13, Latency=67.46
Server2: CPU=86.96, Memory=26.04, Latency=18.25
Server3: CPU=63.00, Memory=18.82, Latency=58.59
Server4: CPU=69.54, Memory=29.51, Latency=35.36
Server5: CPU=19.46, Memory=56.85, Latency=36.09
Server1: CPU=62.95, Memory=67.07, Latency=98.42
Server2: CPU=51.23, Memory=52.05, Latency=93.41
Server3: CPU=52.06, Memory=32.73, Latency=12.49
Server4: CPU=93.31, Memory=75.24, Latency=19.69
Server5: CPU=86.52, Memory=79.91, Latency=70.78
Server1: CPU=80.68, Memory=50.79, Latency=99.39
Server2: CPU=95.94, Memory=85.84, Latency=34.41
Server3: CPU=6.47, Memory=16.42, Latency=0.25
Server4: CPU=76.24, Memory=37.44, Latency=80.72
Server5: CPU=40.71, Memory=22.24, Latency=57.50
Server1: CPU=75.40, Memory=98.97, Latency=80.70
Server2: CPU=65.26, Memory=97.35, Latency=10.35
Server3: CPU=12.06, Memory=8.80, Latency=44.92
Server4: CPU=39.12, Memory=28.55, Latency=4.88
Server5: CPU=87.02, Memory=58.92, Latency=18.65
Server1: CPU=55.86, Memory=16.05, Latency=30.11
Server2: CPU=91.43, Memory=27.06, Latency=29.23
Server3: CPU=14.51, Memory=56.80, Latency=81.75
Server4: CPU=10.76, Memory=22.45, Latency=18.76
Server5: CPU=70.20, Memory=7.04, Latency=56.93
Server1: CPU=58.07, Memory=61.71, Latency=80.49
Server2: CPU=1.55, Memory=19.42, Latency=8.12
Server3: CPU=1.11, Memory=62.88, Latency=78.75
Server4: CPU=71.69, Memory=52.62, Latency=49.64
Server5: CPU=39.59, Memory=12.47, Latency=26.35
Server1: CPU=85.93, Memory=62.61, Latency=75.78
Server2: CPU=41.19, Memory=68.41, Latency=80.34
Server3: CPU=36.87, Memory=78.59, Latency=53.38
Server4: CPU=89.85, Memory=91.13, Latency=55.06
Server5: CPU=83.36, Memory=88.64, Latency=82.46
Server1: CPU=21.35, Memory=77.77, Latency=36.24
Server2: CPU=27.51, Memory=46.11, Latency=91.57
Server3: CPU=69.44, Memory=11.43, Latency=89.12
Server4: CPU=27.77, Memory=72.52, Latency=2.00
Server5: CPU=93.92, Memory=74.86, Latency=5.67
Server1: CPU=53.33, Memory=33.25, Latency=28.75
Server2: CPU=24.48, Memory=47.87, Latency=21.69
Server3: CPU=50.28, Memory=81.22, Latency=55.72
Server4: CPU=69.68, Memory=3.87, Latency=84.85
Server5: CPU=74.37, Memory=90.55, Latency=20.77
Server1: CPU=10.70, Memory=48.40, Latency=87.90
